Country Name,Country Code,Series Name,Series Code,1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Arab World,ARB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,4081.91494234906,4584.9330904349,4815.8263640627,4621.88688534391,4990.74445417505,5273.00896650911,5244.94890784324,4626.21507965678,4191.12482659959,4109.27277061204,3901.78818831669,3957.51941355461,3820.49526437177,3921.08915365145,3894.4898181609,4250.44512138853,4201.79161692383,4324.67203551064,4347.91153662636,4376.09216306583,4362.82942562317,4458.03469194459,4546.27198023299,4681.20433597727,4670.11817377404,4818.58973540655,4795.15276672119,4724.64581017686,4870.03122549833,5208.60287295464,5382.99374953016,5599.10250838131,5713.9550655563,5898.88524990116,5784.69061413773,5917.24572387373,5989.89917633508,6246.93995497334,6301.03905705301,6317.59136199752,6389.31394480027,6449.36504919855,6399.67859995479
Arab World,ARB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,574910362635.922,666339229003.792,723014719570.448,717241618774.429,800477919977.338,873682166426.321,897158738336.956,816481088010.692,762809140125.491,770943771104.74,754255849121.744,787917448020.218,782982037922.779,826741144672.224,844276329794.554,955225680053.776,969899004298.035,1016458715326.61,1049090578686.38,1082802434133.91,1112650953045.8,1162849202762.93,1211922794101.01,1274388345860.61,1298119446151.27,1367670038877.35,1389876741303.67,1398620717274.76,1472865551198.57,1610302232457.89,1702451054020.86,1812839694609.21,1895054893379.13,2004591529209.24,2013911657619.9,2109550811385.89,2185689519080.27,2332026370042.65,2405119752044.61,2464132464500.16,2544895435211.11,2621361773038.73,2652614852689.1
Arab World,ARB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,49.6946983337402,49.6106109619141,49.2213706970215,50.7079315185547,52.1521606445313,55.0563812255859,56.5907516479492,58.5935211181641,57.9030799865723,53.6986618041992,56.6931915283203,60.0555000305176,60.7761306762695,61.9250297546387,64.2441635131836,68.2446594238281,67.2938766479492,67.1634063720703,67.547248840332,67.6631088256836,68.9123687744141,68.8797302246094,69.6159133911133,69.7949829101563,70.596321105957,71.5927581787109,72.5983276367188,73.3994064331055,74.3402404785156,75.2644805908203,74.8166198730469,75.9484024047852,76.8567733764648,79.3291625976563,81.2630920410156,82.1227035522461,80.5747909545898,82.6185684204102,84.7688522338867,83.3954391479492,85.1718215942383,85.8278274536133,87.2167663574219,84.703483581543,85.314811706543,84.7203063964844,83.9119491577148,..
Arab World,ARB,Number of infant deaths,SH.DTH.IMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,458289,446730,435170,423691,412213,400917,390124,379984,370577,361936,354193,347274,341056,335629,330897,326848,323415,320197,317302,314910,312946,311208,309437,306656,303107,298658,293645,288028
Arab World,ARB,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.3618695187553,..,..,..,..,..,..,..,..,..,47.8469180331468,..,..,..,..,..,..,..,..,..,34.9883368757935,..,..,..,..,31.1242491851913,..,29.9673617744917
Arab World,ARB,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.2090251594909,..,..,..,..,..,..,..,..,..,40.61408378107,..,..,..,..,..,..,..,..,..,29.5072158696807,..,..,..,..,26.1318475053749,..,25.1105757699391
Arab World,ARB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.3875169233118,56.7506748504858,55.2210113583683,53.7899618009596,52.367160496463,50.9865493949777,49.6152024424251,48.2635598233443,46.9511543137912,45.646838441452,44.3304443061111,43.0365521711427,41.7439372981553,40.4958567272922,39.2804369161414,38.1053267516696,36.8880324950595,35.6945741319677,34.4900284859576,33.3531602304736,32.3530872641796,31.4164525887839,30.6560589327005,29.939136707877,29.3027041945133,28.680354894868,28.1372016579524,27.6105750098292
Arab World,ARB,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,Children (0-14) living with HIV,SH.HIV.0014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.102579829872699,0.10462807431678,0.105073319376324,0.107113856612632,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.104093611856331,0.10410806321361,0.10595187466394,0.106347455516101,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.101363078041055,0.101762353436611,0.102183356497644,0.104365648333374,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"Population, total",SP.POP.TOTL,4779624,4839881,4900059,4960647,5021359,5082049,5142246,5201705,5260062,5317542,5375393,5435143,5497756,5564200,5633661,5702754,5766957,5823242,5870023,5908886,5943661,5979907,6021614,6070204,6124265,6181538,6238576,6292827,6343683,6392040,6438587,6484510,6530691,6577216,6623792,6670276,6716373,6761932,6806838,6851221,6895315,6939534,6984096,7029022,7074129,7118888,7162679,7204948,7245472,7284294
Caribbean small states,CSS,Rural population,SP.RUR.TOTL,2904062,2915142,2926345,2939733,2947856,2950680,2952604,2953408,2952836,2951162,2948859,2946743,2946705,2964642,2983195,3008019,3029608,3046464,3057777,3064489,3068926,3074350,3083269,3097406,3116054,3136640,3157185,3176117,3193135,3208780,3223277,3237228,3251500,3269529,3290012,3311420,3332684,3354296,3375566,3396605,3417544,3438746,3460180,3480649,3498542,3515540,3531020,3544650,3556189,3565708
Caribbean small states,CSS,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.44096378658055,..,..,..,..,3.69294739090454,..,..,..,..,3.97798644344685,..,..,..,..,4.33690888620814,..,..,..,..,4.64792337158645,..,..,..,..,4.89605748358386,..,..
Caribbean small states,CSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.9345156266883,79.9751782938843,80.7942920836457,81.8628474874835,82.3787405951938,83.154282322315,85.8248772746468,84.6340059073012,85.2930661071521,86.4533793267044,87.150048265045,88.7595846251611,88.6211276064148,88.9376083709964,89.5082330835679,90.1065689685964,90.0391438733922,91.2655103920585,92.3147550409759,92.3686809732665,93.1145110729125,92.6770951948047,93.6253227955265,94.6722225062593,95.5579227066017,95.568684039554,96.0163093060266,..
Caribbean small states,CSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.194517900028695,0.554062811862482,0.902656600936852,1.94061500419424,3.36884638435453,4.92255485519015,8.30832074448147,11.7462745451871,14.8983457766333,16.816699727713,19.4252818916011,22.2939335678315,24.502287466768,27.6745283224914,31.7555302992968,35.4076901105025,42.1843231941824,42.552482473104,45.3352870420212,48.4072687506325,50.8981648475231,53.5582024875428,..
Caribbean small states,CSS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5244.68435967613,5460.58658233521,5653.12385246259,5689.99319240881,6098.05555329459,5992.21962343874,5727.32107620047,5573.51763894154,5530.44648581658,5706.45556232575,5996.67270983448,6195.51742225726,6101.83145868154,6060.40159309418,6080.24280639853,5851.80054194401,5819.14234159724,5735.4732161742,5738.47622155837,5767.03049529445,5854.71899611079,6087.75546667812,6121.93987302843,6150.49971498155,6068.54125093398,6178.42568966122,6296.50817685268,6435.9010573743,6599.93143125148,6750.01536719378,6899.74037034346,7134.53933701893,7331.64396111785,7429.49814195272,7654.43930495859,8038.20464109904,8308.29807136839,8558.33157111803,9069.13341115785,9295.10186754819,9355.41399313425,8970.52551989197,9039.28863295754,9075.82273977403,9140.48531822638,9172.52364529043,9169.71251596599,9226.21575527543,9001.24385967197,8955.86888203943
Caribbean small states,CSS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,25067619237.9327,26428589248.6991,27700640411.374,28226047659.9432,30620526135.0358,30452753745.0772,29451293894.8076,28991794570.0704,29090491403.0773,30344317123.8008,32234472507.7353,33673523148.9596,33546380512.9552,33721286544.2946,34254026768.9379,33371378947.7734,33558743660.8706,33399048522.3007,33684987405.5007,34076725755.2185,34798464963.1428,36404211529.4767,36863958846.5862,37334787971.8799,37165354784.1512,38192173180.8171,39281244795.9169,40500011943.1735,41867872821.5957,43146368227.7173,44424578651.8686,46263991676.2926,47880701232.0767,48865414051.2217,50701413832.6703,53617043500.6115,55801628842.4907,57870856117.3533,61732121930.1389,63682797112.0854,64508526438.0685,62251266843.158,63131259584.2842,63794157705.9719,64660972263.7394,65298168508.1743,65679707274.1468,66474404753.5402,65218260350.4252,65237181962.2265
Caribbean small states,CSS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,89.757438659668,89.3066787719727,91.3379211425781,90.9320907592773,92.3751983642578,89.9813385009766,91.1123886108398,92.3570098876953,91.5856704711914,91.3451309204102,88.9424285888672,89.6067199707031,91.3324737548828,92.445182800293,94.3936386108398,94.9969635009766,93.9200897216797,93.1900482177734,91.8353271484375,90.0420227050781,88.211067199707,87.9808502197266,88.7765808105469,90.5867385864258,92.3034133911133,91.2242126464844,86.2056274414063,87.7981033325195,87.3207397460938,89.318000793457,89.8599166870117,90.7965774536133,90.4566497802734,91.1870803833008,92.36669921875,91.2995300292969,92.130500793457,92.5686721801758,92.2886810302734,..,..,..,..
Caribbean small states,CSS,Number of infant deaths,SH.DTH.IMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4394,4241,4094,3956,3822,3695,3569,3450,3332,3218,3110,3009,2919,2837,2767,2707,2651,2598,2546,2488,2429,2364,2299,2232,2163,2093,2020,1948
Caribbean small states,CSS,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.7895437288228,..,..,..,..,..,..,..,..,..,26.1050763866587,..,..,..,..,..,..,..,..,..,22.063377962399,..,..,..,..,19.3198656649416,..,18.1649288692139
Caribbean small states,CSS,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.2358954645039,..,..,..,..,..,..,..,..,..,20.7365700172807,..,..,..,..,..,..,..,..,..,17.6085007612869,..,..,..,..,15.3475339437419,..,14.4467340009455
Caribbean small states,CSS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.5947487310681,28.9129238075573,28.1743220114935,27.534943443447,26.8680409076382,26.2063686268882,25.6276582315215,25.0057516666177,24.4540694907187,23.9812532042583,23.4714624336682,23.0303946042329,22.6229808152912,22.2786646438812,21.9585349031182,21.6702434647655,21.357527896158,21.0642584494667,20.6865157286399,20.2875633618238,19.8916837680392,19.4267189525107,18.9454173062804,18.4395347473038,17.9074884414239,17.3725671887043,16.8463504489984,16.323118579963
Caribbean small states,CSS,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Children (0-14) living with HIV,SH.HIV.0014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.591222753807383,0.755971369158638,0.92168701614616,1.13339863212383,1.23755845129445,1.34331673635552,1.46897047490079,1.53775012673389,1.5989383357789,1.62554279196125,1.68840966401862,1.71447616393735,1.70482865868928,1.74604307906178,1.71958206947583,1.69832513869672,1.73918706466885,1.70456220099945,1.6788738081076,1.68425165229564,1.69082938439513,1.64774267607304,1.66515080051856,1.67038621665524,1.63025555751696,1.62544548061657,1.63581123777061,1.61015839077491
Caribbean small states,CSS,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,97882394,98602140,99133296,99638983,100363597,101120519,101946256,102862489,103770134,104589313,105304312,105924838,106564905,107187982,107770794,108326895,108853181,109360296,109847148,110296680,110688533,110801380,110745760,110290445,110005636,110081461,110019570,109913216,109563097,109459093,109207205,109102354,108405522,107800399,107097577,106760768,106466116,106173766,105901322,105504531,105126686,104924372,104543801,104174038,103935318,103713726,103496179,103257751,102994343,102727102
Central Europe and the Baltics,CEB,Rural population,SP.RUR.TOTL,49294848,49088427,48793002,48398368,48028189,47662999,47318576,47014049,46703977,46324875,45873947,45434958,45073316,44849921,44666156,44465519,44247585,44023343,43797090,43556553,43288562,43009591,42757162,42329535,42128705,42203359,42206885,42201099,42080474,42075869,42004957,42002315,41758536,41519078,41183523,41004247,40841775,40671435,40501920,40267628,40036336,39894573,39707802,39519532,39410425,39310807,39210929,39092678,38947848,38782261
Central Europe and the Baltics,CEB,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.44119228362063,..,..,..,..,3.33967901553609,..,..,..,..,3.02273188460915,..,..,..,..,3.14434682721334,..,..,..,..,3.22912906734273,..,..,..,..,3.27849803749078,..,..
Central Europe and the Baltics,CEB,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Central Europe and the Baltics,CEB,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0.148652395029666,0.389284601550323,0.622021433585318,1.06882929231125,1.79199695109632,3.51530243347893,4.96752181727278,7.05416929289595,10.2393218027296,18.2553190536715,22.5921245778703,29.2447368560949,34.7495541297388,40.7996109435207,45.284274473314,50.6885905652787,55.1028333732934,58.5992965115256,59.1222464764535,61.7286949263486,63.4756186303987,66.4950362490394,67.3592450170268,71.3504111076453,73.4357593829964
Central Europe and the Baltics,CEB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.171057582571,90.5901435833064,90.8835470006896,90.9738526068469,91.0341621629933,91.0965261265331,91.1622904418623,91.2240684225155,91.2746682800578,91.3118416527942,91.5708297952143,..,..
Central Europe and the Baltics,CEB,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7155.9962448822,6485.46529821807,6387.80227878127,6483.74930008666,6754.9838144956,7152.07079869873,7486.16795821047,7722.97767406239,7947.94039150626,8119.88681116024,8502.15781376418,8810.14258587117,9174.93739810701,9612.8701235285,10177.6001390399,10708.729281437,11441.2133696443,12217.9348982906,12722.7681948508,12300.3021767532,12556.4916047115,13005.6231530225,13118.8538715092,13323.8221849024,13748.8785679648,14304.9942258798,14781.0722614415,15498.6277616685
Central Europe and the Baltics,CEB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,792496242696.625,715284853772.528,702694252319.583,713740595711.267,743180414627.766,786107102544.666,820207746163.705,845350131462.119,867972355663.004,885898765311.136,921680855927.485,949736886003.804,982613564463.945,1026277397072.16,1083569557004.64,1136986116884.64,1211639621129.4,1289047491232.69,1337502457070.87,1290601481306.06,1312703359581.13,1354848280556.64,1363512248930.84,1381863243357.69,1422956397319.34,1477101531832.33,1522366826402.69,1592129114932.95
Central Europe and the Baltics,CEB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,92.4594497680664,92.4962310791016,91.9856033325195,91.9603576660156,94.1843414306641,94.1123809814453,95.0498580932617,94.7848587036133,94.5453872680664,94.3522033691406,94.0267868041992,92.9070510864258,92.4869613647461,92.6905288696289,93.5723571777344,96.1142425537109,94.8653793334961,95.0197219848633,94.7348937988281,94.3927536010742,93.0630111694336,90.7652893066406,90.7936019897461,91.1672210693359,91.5884399414063,92.2866134643555,94.7511367797852,96.8478775024414,96.4566879272461,96.032096862793,95.9845886230469,97.6486206054688,96.9161987304688,97.7436065673828,98.3508071899414,96.9484405517578,95.724853515625,95.1274337768555,94.2008666992188,95.263786315918,96.9264907836914,97.2633819580078,96.1440505981445,96.5592727661133,96.2687301635742,97.0564193725586,97.0667037963867,..
Central Europe and the Baltics,CEB,Number of infant deaths,SH.DTH.IMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24655,23096,21570,20025,18438,16900,15452,14083,12784,11679,10830,10195,9744,9384,9054,8679,8186,7687,7234,6802,6468,6138,5867,5543,5220,4912,4627,4348
Central Europe and the Baltics,CEB,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.0539565939694,..,..,..,..,..,..,..,..,..,11.5117738450378,..,..,..,..,..,..,..,..,..,6.57357421545892,..,..,..,..,5.32993271824271,..,4.82276923737767
